NomeDispositivo,DescricaoDispositivo,Voltagem,Status,Temperatura,ConsumoWatts,CustoConsumo
Máquina de Lavar,Eletrodoméstico de lavanderia,217.61,Ligado,21.02,493.13,10.09
Geladeira,Eletrodoméstico de cozinha,216.2,Ligado,2.47,140.59,3.94
Ar Condicionado,Climatizador de ambiente,216.88,Desligado,23.02,1996.32,40.86
Máquina de Lavar,Eletrodoméstico de lavanderia,221.86,Ligado,21.39,498.95,8.88
Televisão,Eletrônico de entretenimento,122.01,Ligado,30.38,102.52,1.15
Microondas,Aquecedor de alimentos,127.94,Ligado,33.69,1196.84,25.82
Máquina de Lavar,Eletrodoméstico de lavanderia,215.04,Ligado,21.65,494.64,7.91
Máquina de Lavar,Eletrodoméstico de lavanderia,219.64,Ligado,19.27,498.42,14.17
Geladeira,Eletrodoméstico de cozinha,222.65,Ligado,4.91,153.5,3.95
Microondas,Aquecedor de alimentos,122.97,Ligado,36.12,1202.13,33.16
Televisão,Eletrônico de entretenimento,127.07,Ligado,29.88,95.62,2.26
Microondas,Aquecedor de alimentos,124.16,Ligado,33.74,1202.43,31.74
Ar Condicionado,Climatizador de ambiente,224.97,Desligado,23.01,1996.47,38.79
Televisão,Eletrônico de entretenimento,122.98,Ligado,28.47,98.01,1.76
Geladeira,Eletrodoméstico de cozinha,221.21,Ligado,3.51,149.02,3.47
Televisão,Eletrônico de entretenimento,123.72,Ligado,29.31,102.79,1.61
Geladeira,Eletrodoméstico de cozinha,215.74,Ligado,4.07,145.5,3.2
Geladeira,Eletrodoméstico de cozinha,223.34,Ligado,3.96,153.93,1.6
Microondas,Aquecedor de alimentos,127.86,Ligado,36.13,1207.46,32.82
Microondas,Aquecedor de alimentos,129.59,Ligado,34.25,1206.69,35.28
Máquina de Lavar,Eletrodoméstico de lavanderia,224.55,Ligado,19.26,491.77,14.04
Microondas,Aquecedor de alimentos,127.76,Ligado,35.18,1207.62,20.28
Televisão,Eletrônico de entretenimento,128.22,Ligado,31.62,101.47,2.65
Geladeira,Eletrodoméstico de cozinha,219.71,Ligado,3.73,142.85,3.02
Geladeira,Eletrodoméstico de cozinha,218.69,Ligado,3.4,152.04,4.05
Máquina de Lavar,Eletrodoméstico de lavanderia,219.38,Ligado,21.95,496.93,7.45
Microondas,Aquecedor de alimentos,129.07,Ligado,36.38,1200.68,23.48
Televisão,Eletrônico de entretenimento,131.92,Ligado,30.31,98.06,1.59
Microondas,Aquecedor de alimentos,125.88,Ligado,35.0,1198.9,30.13
Máquina de Lavar,Eletrodoméstico de lavanderia,218.06,Ligado,19.96,507.39,7.42
Televisão,Eletrônico de entretenimento,124.87,Ligado,30.55,107.33,1.89
Máquina de Lavar,Eletrodoméstico de lavanderia,217.95,Ligado,21.29,497.1,11.15
Televisão,Eletrônico de entretenimento,126.73,Ligado,30.48,104.45,1.16
Máquina de Lavar,Eletrodoméstico de lavanderia,219.79,Ligado,19.06,493.62,14.43
Televisão,Eletrônico de entretenimento,129.15,Ligado,31.21,109.25,2.49
Ar Condicionado,Climatizador de ambiente,223.59,Desligado,22.87,1992.69,54.46
Máquina de Lavar,Eletrodoméstico de lavanderia,218.22,Ligado,21.89,508.55,12.25
Microondas,Aquecedor de alimentos,122.5,Ligado,33.2,1205.08,14.53
Televisão,Eletrônico de entretenimento,129.96,Ligado,28.98,100.54,1.15
Televisão,Eletrônico de entretenimento,123.13,Ligado,29.27,99.63,2.37
Microondas,Aquecedor de alimentos,128.85,Ligado,36.35,1194.18,27.08
Microondas,Aquecedor de alimentos,128.1,Ligado,36.76,1194.9,22.32
Máquina de Lavar,Eletrodoméstico de lavanderia,216.53,Ligado,18.72,507.2,9.15
Máquina de Lavar,Eletrodoméstico de lavanderia,220.71,Ligado,20.02,491.06,10.84
Geladeira,Eletrodoméstico de cozinha,218.56,Ligado,3.69,147.08,4.14
Televisão,Eletrônico de entretenimento,129.44,Ligado,28.16,90.73,2.39
Ar Condicionado,Climatizador de ambiente,224.54,Desligado,24.79,2004.82,59.91
Ar Condicionado,Climatizador de ambiente,218.56,Desligado,23.03,2001.08,32.13
Geladeira,Eletrodoméstico de cozinha,220.06,Ligado,4.32,152.97,4.2
Microondas,Aquecedor de alimentos,131.58,Ligado,34.48,1203.75,14.69
Ar Condicionado,Climatizador de ambiente,223.37,Desligado,23.0,1997.33,22.26
Microondas,Aquecedor de alimentos,130.61,Ligado,33.43,1205.17,13.42
Geladeira,Eletrodoméstico de cozinha,222.27,Ligado,4.35,145.81,1.74
Ar Condicionado,Climatizador de ambiente,219.67,Desligado,25.98,2005.28,52.54
Ar Condicionado,Climatizador de ambiente,215.68,Desligado,22.12,2000.49,59.88
Geladeira,Eletrodoméstico de cozinha,222.2,Ligado,2.25,142.63,2.21
Geladeira,Eletrodoméstico de cozinha,223.26,Ligado,4.8,145.27,3.66
Geladeira,Eletrodoméstico de cozinha,223.5,Ligado,5.48,157.31,4.28
Geladeira,Eletrodoméstico de cozinha,224.46,Ligado,2.6,144.91,1.5
Geladeira,Eletrodoméstico de cozinha,223.48,Ligado,5.77,140.46,1.69
Microondas,Aquecedor de alimentos,128.64,Ligado,33.68,1198.33,35.2
Ar Condicionado,Climatizador de ambiente,218.56,Desligado,24.49,1992.08,45.71
Máquina de Lavar,Eletrodoméstico de lavanderia,224.15,Ligado,21.87,492.12,8.98
Microondas,Aquecedor de alimentos,125.76,Ligado,34.65,1193.82,18.34
Geladeira,Eletrodoméstico de cozinha,219.3,Ligado,3.78,157.26,4.41
Ar Condicionado,Climatizador de ambiente,216.32,Desligado,25.41,2007.93,25.9
Televisão,Eletrônico de entretenimento,123.84,Ligado,30.88,109.12,1.69
Geladeira,Eletrodoméstico de cozinha,224.29,Ligado,2.86,143.81,3.98
Geladeira,Eletrodoméstico de cozinha,224.92,Ligado,2.88,153.78,3.83
Televisão,Eletrônico de entretenimento,129.89,Ligado,30.73,100.37,1.17
Geladeira,Eletrodoméstico de cozinha,218.85,Ligado,2.73,141.07,1.71
Ar Condicionado,Climatizador de ambiente,216.86,Desligado,22.18,2006.94,43.37
Microondas,Aquecedor de alimentos,129.53,Ligado,35.88,1200.97,24.3
Máquina de Lavar,Eletrodoméstico de lavanderia,224.82,Ligado,21.25,498.26,6.27
Televisão,Eletrônico de entretenimento,124.95,Ligado,30.59,91.78,2.14
Geladeira,Eletrodoméstico de cozinha,222.64,Ligado,2.24,143.93,4.03
Ar Condicionado,Climatizador de ambiente,215.05,Desligado,25.76,2000.76,23.6
Microondas,Aquecedor de alimentos,128.44,Ligado,34.35,1202.24,14.23
Microondas,Aquecedor de alimentos,125.73,Ligado,33.65,1204.64,22.82
Microondas,Aquecedor de alimentos,130.34,Ligado,33.5,1197.33,28.68
Ar Condicionado,Climatizador de ambiente,219.35,Desligado,23.38,1995.27,45.9
Geladeira,Eletrodoméstico de cozinha,217.44,Ligado,2.99,144.87,3.17
Máquina de Lavar,Eletrodoméstico de lavanderia,220.17,Ligado,21.2,499.27,5.12
Televisão,Eletrônico de entretenimento,123.88,Ligado,30.28,97.76,2.03
Geladeira,Eletrodoméstico de cozinha,223.31,Ligado,4.15,146.04,3.56
Geladeira,Eletrodoméstico de cozinha,222.69,Ligado,4.65,142.5,2.91
Televisão,Eletrônico de entretenimento,123.1,Ligado,30.32,104.92,1.15
Ar Condicionado,Climatizador de ambiente,216.92,Desligado,24.77,1996.58,42.12
Geladeira,Eletrodoméstico de cozinha,218.65,Ligado,3.66,158.83,3.3
Máquina de Lavar,Eletrodoméstico de lavanderia,218.05,Ligado,21.64,490.09,10.81
Máquina de Lavar,Eletrodoméstico de lavanderia,219.88,Ligado,20.4,492.07,12.43
Microondas,Aquecedor de alimentos,125.02,Ligado,34.96,1195.02,16.06
Televisão,Eletrônico de entretenimento,128.79,Ligado,29.69,94.47,1.37
Geladeira,Eletrodoméstico de cozinha,216.75,Ligado,3.97,154.3,2.37
Ar Condicionado,Climatizador de ambiente,219.8,Desligado,22.64,1991.26,23.15
Microondas,Aquecedor de alimentos,130.27,Ligado,35.9,1204.42,14.32
Microondas,Aquecedor de alimentos,123.88,Ligado,35.07,1195.56,30.73
Geladeira,Eletrodoméstico de cozinha,221.33,Ligado,5.64,158.34,4.09
Televisão,Eletrônico de entretenimento,127.48,Ligado,29.16,93.05,1.11
Televisão,Eletrônico de entretenimento,126.17,Ligado,30.25,101.19,2.86
Microondas,Aquecedor de alimentos,126.25,Ligado,33.92,1194.52,16.13
Ar Condicionado,Climatizador de ambiente,217.15,Desligado,24.18,2004.55,36.31
Geladeira,Eletrodoméstico de cozinha,221.94,Ligado,5.31,149.08,1.52
Ar Condicionado,Climatizador de ambiente,219.05,Desligado,22.21,2007.87,45.36
Microondas,Aquecedor de alimentos,129.79,Ligado,36.13,1198.0,17.17
Televisão,Eletrônico de entretenimento,129.1,Ligado,31.75,104.13,1.98
Geladeira,Eletrodoméstico de cozinha,224.04,Ligado,2.59,144.02,3.52
Máquina de Lavar,Eletrodoméstico de lavanderia,224.91,Ligado,18.02,509.67,14.87
Geladeira,Eletrodoméstico de cozinha,219.51,Ligado,3.53,155.79,3.71
Geladeira,Eletrodoméstico de cozinha,223.66,Ligado,3.41,140.75,3.36
Televisão,Eletrônico de entretenimento,123.79,Ligado,31.27,98.97,2.76
Ar Condicionado,Climatizador de ambiente,223.02,Desligado,23.86,1992.82,55.04
Microondas,Aquecedor de alimentos,127.86,Ligado,35.57,1205.8,31.94
Televisão,Eletrônico de entretenimento,127.41,Ligado,31.39,104.12,1.38
Televisão,Eletrônico de entretenimento,125.43,Ligado,30.37,101.8,2.97
Microondas,Aquecedor de alimentos,124.68,Ligado,35.0,1200.79,13.01
Televisão,Eletrônico de entretenimento,131.97,Ligado,28.73,102.1,1.35
Microondas,Aquecedor de alimentos,131.11,Ligado,35.57,1191.01,20.34
Máquina de Lavar,Eletrodoméstico de lavanderia,216.97,Ligado,22.0,497.95,11.16
Televisão,Eletrônico de entretenimento,122.84,Ligado,31.39,98.46,2.28
Microondas,Aquecedor de alimentos,128.36,Ligado,36.11,1206.03,15.86
Máquina de Lavar,Eletrodoméstico de lavanderia,220.43,Ligado,20.68,494.45,8.0
Microondas,Aquecedor de alimentos,131.07,Ligado,35.58,1195.91,23.12
Televisão,Eletrônico de entretenimento,123.02,Ligado,28.94,95.79,2.72
Televisão,Eletrônico de entretenimento,126.47,Ligado,29.21,90.61,2.06
Microondas,Aquecedor de alimentos,130.46,Ligado,36.31,1208.64,19.34
Ar Condicionado,Climatizador de ambiente,219.24,Desligado,23.78,1991.91,47.58
Máquina de Lavar,Eletrodoméstico de lavanderia,221.25,Ligado,20.33,502.91,14.45
Ar Condicionado,Climatizador de ambiente,224.15,Desligado,24.65,2006.45,39.73
Ar Condicionado,Climatizador de ambiente,223.55,Desligado,22.72,2001.32,48.28
Ar Condicionado,Climatizador de ambiente,223.47,Desligado,22.06,1992.82,46.47
Televisão,Eletrônico de entretenimento,130.38,Ligado,28.06,94.62,1.36
Microondas,Aquecedor de alimentos,130.18,Ligado,35.53,1199.5,20.13
Máquina de Lavar,Eletrodoméstico de lavanderia,223.82,Ligado,18.55,498.92,5.29
Ar Condicionado,Climatizador de ambiente,223.82,Desligado,25.06,2008.59,31.05
Ar Condicionado,Climatizador de ambiente,216.42,Desligado,25.75,2001.62,57.57
Geladeira,Eletrodoméstico de cozinha,223.63,Ligado,5.26,140.23,3.33
Máquina de Lavar,Eletrodoméstico de lavanderia,224.15,Ligado,20.35,509.01,9.53
Geladeira,Eletrodoméstico de cozinha,222.63,Ligado,2.85,140.83,3.66
Televisão,Eletrônico de entretenimento,129.49,Ligado,28.68,108.29,3.0
Ar Condicionado,Climatizador de ambiente,215.63,Desligado,22.87,2007.82,55.6
Microondas,Aquecedor de alimentos,122.13,Ligado,36.34,1206.04,17.46
Televisão,Eletrônico de entretenimento,124.06,Ligado,28.2,92.13,2.09
Televisão,Eletrônico de entretenimento,126.68,Ligado,30.25,103.68,2.19
Microondas,Aquecedor de alimentos,128.63,Ligado,36.19,1199.04,13.51
Geladeira,Eletrodoméstico de cozinha,218.48,Ligado,5.19,152.72,4.09
Microondas,Aquecedor de alimentos,128.65,Ligado,34.4,1192.96,15.41
Televisão,Eletrônico de entretenimento,124.79,Ligado,31.91,104.38,1.09
Ar Condicionado,Climatizador de ambiente,219.35,Desligado,24.52,2005.62,23.52
Microondas,Aquecedor de alimentos,126.83,Ligado,36.02,1196.1,31.11
Microondas,Aquecedor de alimentos,126.97,Ligado,36.3,1197.92,32.27
Geladeira,Eletrodoméstico de cozinha,222.69,Ligado,3.32,143.77,2.64
Máquina de Lavar,Eletrodoméstico de lavanderia,219.88,Ligado,18.26,491.53,11.3
Ar Condicionado,Climatizador de ambiente,217.77,Desligado,23.84,2000.58,37.26
Geladeira,Eletrodoméstico de cozinha,219.31,Ligado,3.14,157.55,2.11
Máquina de Lavar,Eletrodoméstico de lavanderia,223.14,Ligado,18.4,509.38,5.63
Ar Condicionado,Climatizador de ambiente,216.88,Desligado,25.37,1995.2,27.6
Televisão,Eletrônico de entretenimento,124.71,Ligado,28.7,107.12,1.26
Televisão,Eletrônico de entretenimento,125.45,Ligado,29.72,103.71,2.35
Geladeira,Eletrodoméstico de cozinha,218.39,Ligado,3.72,142.93,4.13
Ar Condicionado,Climatizador de ambiente,221.18,Desligado,24.88,1997.44,51.13
Televisão,Eletrônico de entretenimento,129.57,Ligado,31.12,100.66,1.99
Geladeira,Eletrodoméstico de cozinha,219.61,Ligado,3.72,141.08,1.71
Televisão,Eletrônico de entretenimento,129.64,Ligado,28.49,103.29,1.92
Microondas,Aquecedor de alimentos,130.9,Ligado,33.94,1190.03,15.86
Ar Condicionado,Climatizador de ambiente,223.24,Desligado,22.42,2007.73,21.31
Ar Condicionado,Climatizador de ambiente,222.74,Desligado,22.61,1990.78,57.36
Máquina de Lavar,Eletrodoméstico de lavanderia,221.97,Ligado,21.99,501.19,13.63
Geladeira,Eletrodoméstico de cozinha,219.11,Ligado,2.03,159.61,2.44
Televisão,Eletrônico de entretenimento,129.4,Ligado,31.91,101.62,1.61
Televisão,Eletrônico de entretenimento,128.62,Ligado,29.68,92.78,2.39
Televisão,Eletrônico de entretenimento,124.76,Ligado,29.02,106.58,1.64
Máquina de Lavar,Eletrodoméstico de lavanderia,221.61,Ligado,19.33,492.09,12.14
Microondas,Aquecedor de alimentos,127.96,Ligado,36.26,1209.57,29.78
Máquina de Lavar,Eletrodoméstico de lavanderia,222.91,Ligado,18.62,494.2,14.63
Geladeira,Eletrodoméstico de cozinha,220.63,Ligado,3.84,148.56,2.55
Geladeira,Eletrodoméstico de cozinha,217.77,Ligado,3.81,150.19,3.33
Máquina de Lavar,Eletrodoméstico de lavanderia,223.48,Ligado,20.78,493.18,10.4
Televisão,Eletrônico de entretenimento,126.57,Ligado,30.05,92.31,1.04
Ar Condicionado,Climatizador de ambiente,221.01,Desligado,23.4,1996.1,40.54
Geladeira,Eletrodoméstico de cozinha,219.12,Ligado,5.66,147.71,2.34
Máquina de Lavar,Eletrodoméstico de lavanderia,219.25,Ligado,21.18,500.57,13.81
Geladeira,Eletrodoméstico de cozinha,221.49,Ligado,4.25,157.6,4.36
Geladeira,Eletrodoméstico de cozinha,217.17,Ligado,5.64,146.58,2.39
Ar Condicionado,Climatizador de ambiente,220.34,Desligado,23.64,1999.02,38.15
Microondas,Aquecedor de alimentos,130.47,Ligado,33.08,1202.64,14.67
Microondas,Aquecedor de alimentos,127.79,Ligado,34.28,1194.11,15.0
Geladeira,Eletrodoméstico de cozinha,218.83,Ligado,2.63,153.92,1.85
Ar Condicionado,Climatizador de ambiente,218.16,Desligado,24.31,2001.38,28.67
Máquina de Lavar,Eletrodoméstico de lavanderia,221.56,Ligado,20.18,491.44,9.75
Máquina de Lavar,Eletrodoméstico de lavanderia,215.21,Ligado,20.42,497.18,13.13
Ar Condicionado,Climatizador de ambiente,217.63,Desligado,24.88,2006.08,39.63
Geladeira,Eletrodoméstico de cozinha,222.38,Ligado,5.26,140.97,3.23
Geladeira,Eletrodoméstico de cozinha,223.97,Ligado,4.39,153.64,4.56
Ar Condicionado,Climatizador de ambiente,215.35,Desligado,23.33,1996.93,44.17
Geladeira,Eletrodoméstico de cozinha,215.76,Ligado,2.95,153.17,3.27
Televisão,Eletrônico de entretenimento,126.39,Ligado,29.75,99.44,1.17
Geladeira,Eletrodoméstico de cozinha,222.77,Ligado,5.86,143.96,2.46
Geladeira,Eletrodoméstico de cozinha,216.1,Ligado,2.92,142.97,2.29
Geladeira,Eletrodoméstico de cozinha,217.17,Ligado,4.17,156.69,3.77
Ar Condicionado,Climatizador de ambiente,215.48,Desligado,23.45,1992.2,29.99
Ar Condicionado,Climatizador de ambiente,217.89,Desligado,22.6,2004.06,41.86
Ar Condicionado,Climatizador de ambiente,218.6,Desligado,24.77,1995.89,27.77
Ar Condicionado,Climatizador de ambiente,219.36,Desligado,23.3,2005.62,53.4
Televisão,Eletrônico de entretenimento,129.01,Ligado,29.95,99.49,1.53
Microondas,Aquecedor de alimentos,126.73,Ligado,34.9,1209.87,19.01
Microondas,Aquecedor de alimentos,126.25,Ligado,36.61,1199.33,28.3
Televisão,Eletrônico de entretenimento,131.47,Ligado,29.32,107.68,3.2
Geladeira,Eletrodoméstico de cozinha,223.58,Ligado,4.6,152.65,2.91
Geladeira,Eletrodoméstico de cozinha,224.72,Ligado,4.2,142.69,4.09
Máquina de Lavar,Eletrodoméstico de lavanderia,223.6,Ligado,21.51,490.78,6.7
Máquina de Lavar,Eletrodoméstico de lavanderia,216.22,Ligado,19.23,508.3,5.16
Máquina de Lavar,Eletrodoméstico de lavanderia,220.75,Ligado,21.16,491.47,12.28
Ar Condicionado,Climatizador de ambiente,222.77,Desligado,23.61,1999.99,59.85
Geladeira,Eletrodoméstico de cozinha,218.81,Ligado,5.06,159.84,2.32
Ar Condicionado,Climatizador de ambiente,216.06,Desligado,24.54,2003.02,46.43
Geladeira,Eletrodoméstico de cozinha,218.7,Ligado,3.82,148.3,2.84
Microondas,Aquecedor de alimentos,126.71,Ligado,35.78,1208.15,16.36
Microondas,Aquecedor de alimentos,122.06,Ligado,35.47,1192.83,12.15
Televisão,Eletrônico de entretenimento,122.33,Ligado,29.85,97.15,1.81
Ar Condicionado,Climatizador de ambiente,220.37,Desligado,23.89,1999.98,50.81
Geladeira,Eletrodoméstico de cozinha,223.95,Ligado,4.69,159.55,2.73
Máquina de Lavar,Eletrodoméstico de lavanderia,221.25,Ligado,19.76,496.81,6.1
Máquina de Lavar,Eletrodoméstico de lavanderia,223.03,Ligado,18.48,504.2,12.26
Televisão,Eletrônico de entretenimento,129.79,Ligado,29.27,92.16,2.27
Televisão,Eletrônico de entretenimento,126.52,Ligado,30.94,107.8,2.16
Geladeira,Eletrodoméstico de cozinha,217.57,Ligado,2.64,151.49,3.12
Televisão,Eletrônico de entretenimento,128.3,Ligado,30.07,106.64,3.19
Ar Condicionado,Climatizador de ambiente,216.0,Desligado,22.49,1991.16,39.24
Microondas,Aquecedor de alimentos,126.51,Ligado,34.9,1202.07,15.09
Geladeira,Eletrodoméstico de cozinha,219.62,Ligado,3.65,147.89,3.33
Ar Condicionado,Climatizador de ambiente,219.42,Desligado,25.1,1994.2,25.46
Ar Condicionado,Climatizador de ambiente,224.74,Desligado,24.45,2003.5,34.51
Televisão,Eletrônico de entretenimento,128.87,Ligado,31.35,104.45,1.63
Geladeira,Eletrodoméstico de cozinha,215.44,Ligado,4.55,140.18,1.74
Geladeira,Eletrodoméstico de cozinha,223.37,Ligado,5.07,141.79,1.94
Microondas,Aquecedor de alimentos,125.95,Ligado,36.58,1194.75,13.15
Televisão,Eletrônico de entretenimento,127.36,Ligado,30.27,98.69,2.43
Geladeira,Eletrodoméstico de cozinha,223.1,Ligado,2.86,147.21,2.49
Geladeira,Eletrodoméstico de cozinha,220.99,Ligado,5.24,154.64,2.6
Ar Condicionado,Climatizador de ambiente,217.61,Desligado,24.54,1999.21,45.64
Televisão,Eletrônico de entretenimento,129.6,Ligado,31.94,106.57,1.65
Ar Condicionado,Climatizador de ambiente,217.78,Desligado,23.94,2009.36,59.95
Microondas,Aquecedor de alimentos,126.68,Ligado,36.42,1198.9,29.95
Ar Condicionado,Climatizador de ambiente,217.09,Desligado,23.86,1993.13,46.75
Máquina de Lavar,Eletrodoméstico de lavanderia,217.0,Ligado,20.65,496.46,9.87
Microondas,Aquecedor de alimentos,126.72,Ligado,34.45,1208.13,15.86
Microondas,Aquecedor de alimentos,129.78,Ligado,34.68,1208.33,34.17
Geladeira,Eletrodoméstico de cozinha,218.72,Ligado,5.83,146.05,2.79
Televisão,Eletrônico de entretenimento,129.59,Ligado,30.54,102.24,2.37
Ar Condicionado,Climatizador de ambiente,223.59,Desligado,22.81,1998.46,29.02
Geladeira,Eletrodoméstico de cozinha,216.84,Ligado,2.88,144.79,4.05
Geladeira,Eletrodoméstico de cozinha,224.97,Ligado,3.92,158.05,4.26
Microondas,Aquecedor de alimentos,122.68,Ligado,35.42,1199.66,13.92
Ar Condicionado,Climatizador de ambiente,215.23,Desligado,25.73,1996.07,45.25
Máquina de Lavar,Eletrodoméstico de lavanderia,218.91,Ligado,21.76,496.26,5.7
Geladeira,Eletrodoméstico de cozinha,220.26,Ligado,4.98,152.0,4.06
Ar Condicionado,Climatizador de ambiente,217.07,Desligado,25.06,1991.98,34.87
Geladeira,Eletrodoméstico de cozinha,218.77,Ligado,5.33,146.29,2.17
Microondas,Aquecedor de alimentos,127.46,Ligado,34.56,1205.55,35.28
Televisão,Eletrônico de entretenimento,127.79,Ligado,28.64,105.64,3.1
Ar Condicionado,Climatizador de ambiente,218.92,Desligado,22.43,2006.03,38.27
Microondas,Aquecedor de alimentos,123.14,Ligado,36.34,1207.26,14.04
Ar Condicionado,Climatizador de ambiente,223.31,Desligado,25.13,2008.36,43.41
Ar Condicionado,Climatizador de ambiente,216.29,Desligado,24.33,1997.08,54.71
Ar Condicionado,Climatizador de ambiente,218.77,Desligado,25.34,2002.0,59.32
Geladeira,Eletrodoméstico de cozinha,215.5,Ligado,3.97,147.77,1.61
Ar Condicionado,Climatizador de ambiente,223.59,Desligado,25.28,2001.03,21.38
Máquina de Lavar,Eletrodoméstico de lavanderia,218.48,Ligado,18.01,505.62,7.07
Máquina de Lavar,Eletrodoméstico de lavanderia,220.72,Ligado,21.23,499.34,6.88
Televisão,Eletrônico de entretenimento,127.09,Ligado,28.43,107.88,2.04
Geladeira,Eletrodoméstico de cozinha,220.59,Ligado,5.4,157.66,2.93
Microondas,Aquecedor de alimentos,128.72,Ligado,35.04,1205.77,13.05
Ar Condicionado,Climatizador de ambiente,218.12,Desligado,22.45,2001.86,23.9
Microondas,Aquecedor de alimentos,129.12,Ligado,34.91,1203.68,28.69
Televisão,Eletrônico de entretenimento,128.06,Ligado,29.13,100.03,1.53
Televisão,Eletrônico de entretenimento,127.81,Ligado,30.97,100.17,2.29
Máquina de Lavar,Eletrodoméstico de lavanderia,220.06,Ligado,21.48,493.15,11.6
Microondas,Aquecedor de alimentos,122.05,Ligado,35.91,1197.04,18.12
Microondas,Aquecedor de alimentos,125.45,Ligado,36.95,1203.45,13.32
Geladeira,Eletrodoméstico de cozinha,221.25,Ligado,5.42,152.69,3.03
Ar Condicionado,Climatizador de ambiente,222.21,Desligado,22.05,1995.13,51.08
